InstrumentName, I-25 Glo Collo (CS3),,,,,,,,,,,,,,,,,,
StartTime, 2018-05-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-05-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
05/25/2018 15:14:05.960000,39.793378,-104.956802,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,23.6,3.0,13.0,80.06
05/25/2018 15:15:07.546666,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,23.3,3.0,15.0,80.24
05/25/2018 15:16:06.553333,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,23.5,3.0,16.0,80.6
05/25/2018 15:17:08.703333,39.793378,-104.956802,5.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,23.1,4.0,14.0,80.6
05/25/2018 15:18:06.660000,39.793378,-104.956802,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,632.0,0.0,0.0,0.0,0.0,22.7,4.0,13.0,80.42
05/25/2018 15:19:06.846666,39.793378,-104.956802,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,23.0,3.0,14.0,80.24
05/25/2018 15:20:07.663333,39.793378,-104.956802,7.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,632.0,0.0,0.0,0.0,0.0,23.8,6.0,13.0,80.24
05/25/2018 15:21:06.333333,39.793378,-104.956802,6.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,632.0,0.0,0.0,0.0,0.0,23.2,6.0,16.0,80.24
05/25/2018 15:22:11.250000,39.793378,-104.956802,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,23.4,4.0,13.0,80.24
05/25/2018 15:23:05.686666,39.793378,-104.956802,5.0,3.0,4.0,5.0,2.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,23.5,4.0,13.0,80.06
05/25/2018 15:24:05.273333,39.793378,-104.956802,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,632.0,0.0,0.0,0.0,0.0,23.0,4.0,13.0,80.24
05/25/2018 15:25:08.643333,39.793378,-104.956802,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,23.0,3.0,13.0,80.24
05/25/2018 15:26:08.626666,39.793378,-104.956802,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,22.6,4.0,13.0,80.42
05/25/2018 15:27:05.636666,39.793378,-104.956802,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,22.8,2.0,13.0,80.78
05/25/2018 15:28:06.000000,39.793378,-104.956802,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,22.8,2.0,13.0,80.96
05/25/2018 15:29:04.853333,39.793378,-104.956802,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,23.3,3.0,13.0,81.32
05/25/2018 15:30:11.943333,39.793378,-104.956802,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,22.6,3.0,13.0,81.68
05/25/2018 15:31:05.486666,39.793378,-104.956802,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,22.3,4.0,13.0,81.68
05/25/2018 15:32:05.830000,39.793378,-104.956802,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,22.2,4.0,12.0,81.86
05/25/2018 15:33:11.623333,39.793378,-104.956802,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,632.0,0.0,0.0,0.0,0.0,21.7,4.0,13.0,81.86
05/25/2018 15:34:05.646666,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,22.0,3.0,13.0,82.04
05/25/2018 15:35:11.393333,39.793378,-104.956802,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,632.0,0.0,0.0,0.0,0.0,21.8,3.0,15.0,82.4
05/25/2018 15:36:06.686666,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,22.1,3.0,16.0,82.76
05/25/2018 15:37:05.443333,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,21.9,2.0,14.0,82.94
05/25/2018 15:38:06.710000,39.793378,-104.956802,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,21.5,2.0,15.0,83.3
05/25/2018 15:39:36.066666,39.793378,-104.956802,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,21.2,3.0,16.0,83.66
05/25/2018 15:40:38.466666,39.793378,-104.956802,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,632.0,0.0,0.0,0.0,0.0,21.0,2.0,15.0,84.02
05/25/2018 15:41:06.330000,39.793378,-104.956802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,632.0,0.0,0.0,0.0,0.0,21.1,1.0,15.0,84.02
05/25/2018 15:42:08.203333,39.793378,-104.956802,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,20.6,2.0,15.0,84.38
05/25/2018 15:43:05.593333,39.793378,-104.956802,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,20.3,2.0,14.0,84.74
05/25/2018 15:44:06.170000,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,20.2,3.0,13.0,84.92
05/25/2018 15:45:06.476666,39.793378,-104.956802,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,20.4,3.0,15.0,84.92
05/25/2018 15:46:05.240000,39.793378,-104.956802,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,632.0,0.0,0.0,0.0,0.0,20.2,3.0,16.0,84.92
05/25/2018 15:47:11.393333,39.793378,-104.956802,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,632.0,0.0,0.0,0.0,0.0,19.9,4.0,13.0,84.56
05/25/2018 15:48:06.620000,39.793378,-104.956802,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,20.2,4.0,14.0,84.2
05/25/2018 15:49:12.390000,39.793378,-104.956802,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,632.0,0.0,0.0,0.0,0.0,20.3,4.0,14.0,84.02
05/25/2018 15:50:05.433333,39.793378,-104.956802,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,632.0,0.0,0.0,0.0,0.0,20.7,3.0,13.0,84.02
05/25/2018 15:51:05.580000,39.793378,-104.956802,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,20.6,2.0,14.0,84.2
05/25/2018 15:52:05.113333,39.793378,-104.956802,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,632.0,0.0,0.0,0.0,0.0,20.7,3.0,14.0,84.56
05/25/2018 15:53:04.896666,39.793378,-104.956802,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,632.0,0.0,0.0,0.0,0.0,20.7,2.0,13.0,84.74
