InstrumentName, Woods Park B,,
StartTime, 2022-05-01 00:00:00,,
EndTime, 2022-05-31 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
05/01/2022 00:02:46.000000,0.0,0.16,0.0
05/01/2022 00:06:46.000000,0.14,0.47,0.26
05/01/2022 00:08:46.000000,0.0,0.02,0.02
05/01/2022 00:10:49.000000,0.0,0.17,0.17
05/01/2022 00:12:47.000000,0.0,0.21,0.12
05/01/2022 00:14:47.000000,0.0,0.0,0.0
05/01/2022 00:16:47.000000,0.0,0.05,0.0
05/01/2022 00:18:47.000000,0.0,0.35,0.21
05/01/2022 00:20:47.000000,0.0,0.2,0.03
05/01/2022 00:22:47.000000,0.0,0.24,0.24
05/01/2022 00:24:47.000000,0.0,0.34,0.09
05/01/2022 00:26:47.000000,0.0,0.07,0.07
05/01/2022 00:28:47.000000,0.0,0.55,0.55
05/01/2022 00:30:49.000000,0.07,0.83,0.32
05/01/2022 00:34:47.000000,0.0,0.21,0.21
05/01/2022 00:36:47.000000,0.0,0.26,0.23
05/01/2022 00:38:47.000000,0.0,0.25,0.0
05/01/2022 00:40:50.000000,0.0,0.35,0.15
05/01/2022 00:42:47.000000,0.0,0.5,0.5
05/01/2022 00:44:47.000000,0.0,0.45,0.36
05/01/2022 00:46:47.000000,0.08,0.34,0.2
05/01/2022 00:48:47.000000,0.14,1.03,0.54
05/01/2022 00:50:47.000000,0.21,1.2,0.68
05/01/2022 00:52:47.000000,0.0,0.18,0.18
05/01/2022 00:54:47.000000,0.0,0.47,0.24
05/01/2022 00:56:47.000000,0.24,0.83,0.83
05/01/2022 00:58:47.000000,0.0,0.17,0.17
05/01/2022 01:00:47.000000,0.18,0.51,0.51
05/01/2022 01:02:47.000000,0.16,0.69,0.34
05/01/2022 01:04:47.000000,0.0,0.2,0.12
05/01/2022 01:06:47.000000,0.0,0.41,0.41
05/01/2022 01:08:47.000000,0.12,0.55,0.39
05/01/2022 01:10:47.000000,0.14,0.46,0.21
05/01/2022 01:12:47.000000,0.0,0.09,0.09
05/01/2022 01:14:47.000000,0.47,1.07,0.62
05/01/2022 01:16:47.000000,1.1,2.05,1.81
05/01/2022 01:18:47.000000,1.71,2.79,2.62
05/01/2022 01:20:47.000000,0.74,1.95,1.37
05/01/2022 01:22:47.000000,0.98,1.63,1.56
05/01/2022 01:24:47.000000,1.42,2.29,2.17
05/01/2022 01:26:47.000000,1.0,2.33,1.98
05/01/2022 01:28:47.000000,1.07,1.66,1.57
05/01/2022 01:30:47.000000,0.62,1.49,1.27
05/01/2022 01:34:47.000000,1.15,2.22,1.87
05/01/2022 01:36:47.000000,0.55,1.88,1.64
05/01/2022 01:38:47.000000,1.0,2.11,1.65
05/01/2022 01:40:47.000000,1.05,1.73,1.73
05/01/2022 01:42:47.000000,0.87,1.47,1.18
05/01/2022 01:44:47.000000,1.07,2.25,1.97
05/01/2022 01:46:47.000000,1.57,2.38,2.38
05/01/2022 01:48:47.000000,0.98,2.11,1.62
05/01/2022 01:50:49.000000,1.19,1.93,1.83
05/01/2022 01:52:47.000000,0.95,1.75,1.51
05/01/2022 01:54:47.000000,1.58,2.19,2.11
05/01/2022 01:56:47.000000,0.7,1.71,1.61
05/01/2022 01:58:47.000000,0.58,1.47,1.41
05/01/2022 02:00:47.000000,0.75,1.85,1.61
05/01/2022 02:02:47.000000,0.84,1.78,1.38
05/01/2022 02:04:47.000000,1.11,1.86,1.59
05/01/2022 02:08:47.000000,0.79,1.66,1.29
05/01/2022 02:10:48.000000,1.17,1.93,1.93
05/01/2022 02:12:48.000000,1.1,2.07,1.58
05/01/2022 02:14:48.000000,1.27,2.45,2.07
05/01/2022 02:16:48.000000,1.04,1.47,1.21
05/01/2022 02:18:48.000000,1.2,2.25,1.87
05/01/2022 02:20:48.000000,1.02,1.82,1.77
05/01/2022 02:22:48.000000,0.64,1.02,0.85
05/01/2022 02:24:48.000000,1.0,1.39,1.18
05/01/2022 02:26:48.000000,1.16,2.21,1.82
05/01/2022 02:28:48.000000,0.64,1.5,1.43
05/01/2022 02:32:48.000000,0.95,1.56,1.15
05/01/2022 02:34:48.000000,0.95,1.72,1.63
05/01/2022 02:36:48.000000,0.86,1.25,1.25
05/01/2022 02:38:48.000000,0.73,1.81,1.34
05/01/2022 02:40:48.000000,0.9,1.5,1.26
05/01/2022 02:42:48.000000,0.86,1.54,1.4
05/01/2022 02:44:48.000000,1.1,1.91,1.91
05/01/2022 02:46:48.000000,28.2,47.36,41.66
05/01/2022 02:48:48.000000,4.66,7.4,6.5
05/01/2022 02:50:50.000000,1.86,3.05,2.53
05/01/2022 02:52:48.000000,1.29,2.38,2.16
05/01/2022 02:54:48.000000,1.1,1.79,1.59
05/01/2022 02:56:48.000000,1.13,2.38,1.92
05/01/2022 02:58:48.000000,1.0,2.15,1.75
05/01/2022 03:02:48.000000,1.21,1.81,1.53
05/01/2022 03:06:48.000000,1.29,2.0,1.78
05/01/2022 03:08:48.000000,1.21,1.61,1.46
05/01/2022 03:10:48.000000,0.7,1.26,1.23
05/01/2022 03:12:49.000000,1.25,1.43,1.43
05/01/2022 03:14:49.000000,0.89,1.4,1.21
05/01/2022 03:16:49.000000,0.9,1.63,1.46
05/01/2022 03:18:49.000000,1.59,2.07,1.9
05/01/2022 03:20:49.000000,0.68,1.62,1.45
05/01/2022 03:22:49.000000,1.21,2.25,1.93
05/01/2022 03:24:49.000000,1.46,1.93,1.93
05/01/2022 03:26:49.000000,1.24,1.62,1.48
05/01/2022 03:28:49.000000,1.0,1.85,1.53
05/01/2022 03:30:49.000000,1.8,2.29,2.07
05/01/2022 03:34:49.000000,0.85,1.8,1.71
05/01/2022 03:36:49.000000,1.23,2.5,2.07
05/01/2022 03:38:49.000000,1.27,1.73,1.66
05/01/2022 03:40:49.000000,0.96,1.37,1.21
05/01/2022 03:42:49.000000,0.95,1.83,1.51
05/01/2022 03:44:49.000000,0.92,1.97,1.76
05/01/2022 03:46:49.000000,1.05,1.93,1.89
05/01/2022 03:48:49.000000,1.27,2.32,2.0
05/01/2022 03:50:49.000000,0.83,1.88,1.6
05/01/2022 03:52:49.000000,0.98,1.83,1.76
05/01/2022 03:54:49.000000,0.86,1.16,1.16
05/01/2022 03:56:49.000000,1.04,2.09,1.95
05/01/2022 03:58:49.000000,1.29,2.07,1.97
05/01/2022 04:00:49.000000,1.05,1.56,1.39
05/01/2022 04:04:49.000000,1.19,1.39,1.26
05/01/2022 04:06:49.000000,1.16,1.83,1.41
05/01/2022 04:08:49.000000,1.09,1.64,1.34
05/01/2022 04:10:49.000000,1.0,1.58,1.29
05/01/2022 04:12:49.000000,1.1,1.85,1.85
05/01/2022 04:16:49.000000,1.45,2.05,1.86
05/01/2022 04:18:49.000000,1.16,1.73,1.57
05/01/2022 04:20:49.000000,1.39,2.12,2.0
05/01/2022 04:22:49.000000,1.93,2.78,2.42
05/01/2022 04:24:49.000000,1.79,2.45,2.07
05/01/2022 04:26:49.000000,1.53,2.47,2.31
05/01/2022 04:28:49.000000,1.78,2.24,2.12
05/01/2022 04:34:49.000000,2.03,3.34,2.88
05/01/2022 04:36:49.000000,2.02,3.54,2.72
05/01/2022 04:38:49.000000,2.53,3.39,3.15
05/01/2022 04:40:49.000000,2.05,2.68,2.63
05/01/2022 04:42:49.000000,1.89,2.45,2.3
05/01/2022 04:44:49.000000,1.72,2.89,2.51
05/01/2022 04:46:49.000000,2.17,3.16,2.72
05/01/2022 04:48:49.000000,2.34,3.12,3.12
05/01/2022 04:50:49.000000,2.66,4.48,3.64
05/01/2022 04:54:49.000000,2.88,3.58,3.56
05/01/2022 04:56:49.000000,2.55,3.69,3.45
05/01/2022 04:58:52.000000,2.78,4.53,3.84
05/01/2022 05:00:49.000000,3.3,4.79,4.43
05/01/2022 05:02:49.000000,3.19,4.9,4.41
05/01/2022 05:06:49.000000,4.98,6.98,6.58
05/01/2022 05:10:50.000000,5.6,7.24,7.03
05/01/2022 05:12:50.000000,5.36,6.27,5.95
05/01/2022 05:16:50.000000,3.98,5.98,5.31
05/01/2022 05:18:50.000000,3.63,5.72,4.9
05/01/2022 05:22:50.000000,3.67,5.67,4.98
05/01/2022 05:24:50.000000,3.53,5.24,4.71
05/01/2022 05:26:50.000000,4.02,5.36,5.05
05/01/2022 05:28:50.000000,3.0,4.29,4.02
05/01/2022 05:32:50.000000,3.19,4.78,4.16
05/01/2022 05:34:50.000000,3.8,5.39,4.76
05/01/2022 05:36:50.000000,3.02,4.52,4.1
05/01/2022 05:38:50.000000,3.0,4.8,4.07
05/01/2022 05:40:50.000000,2.67,4.28,3.38
05/01/2022 05:44:50.000000,3.15,4.59,4.34
05/01/2022 05:46:50.000000,3.27,5.12,4.73
05/01/2022 05:48:50.000000,3.16,4.95,4.59
05/01/2022 05:50:50.000000,3.53,5.37,4.73
05/01/2022 05:52:50.000000,2.86,3.93,3.75
05/01/2022 05:54:50.000000,2.16,3.84,3.53
05/01/2022 05:56:50.000000,2.07,3.11,2.77
05/01/2022 05:58:50.000000,1.93,2.83,2.83
05/01/2022 06:02:50.000000,1.53,2.62,2.45
05/01/2022 06:04:50.000000,1.96,3.23,2.67
05/01/2022 06:06:50.000000,1.41,2.12,1.83
05/01/2022 06:08:50.000000,1.17,2.38,1.81
05/01/2022 06:10:50.000000,1.98,2.68,2.61
05/01/2022 06:12:50.000000,1.8,2.57,2.34
05/01/2022 06:14:50.000000,1.88,2.37,2.0
05/01/2022 06:18:53.000000,1.56,3.58,2.51
05/01/2022 06:20:50.000000,1.69,2.86,2.41
05/01/2022 06:22:50.000000,1.64,2.61,2.32
05/01/2022 06:24:50.000000,1.19,1.93,1.56
05/01/2022 06:26:50.000000,1.75,2.27,2.27
05/01/2022 06:28:50.000000,1.92,3.07,2.37
05/01/2022 06:30:50.000000,1.75,3.2,2.53
05/01/2022 06:34:50.000000,1.55,3.54,2.66
05/01/2022 06:36:50.000000,1.58,2.49,2.11
05/01/2022 06:38:50.000000,1.56,2.56,2.42
05/01/2022 06:40:50.000000,1.62,2.6,2.43
05/01/2022 06:42:50.000000,1.61,2.98,2.46
05/01/2022 06:44:50.000000,1.17,2.28,2.14
05/01/2022 06:46:50.000000,1.0,1.83,1.64
05/01/2022 06:48:50.000000,1.2,2.0,1.86
05/01/2022 06:52:50.000000,1.41,2.29,2.02
05/01/2022 06:56:50.000000,1.23,2.35,2.27
05/01/2022 06:58:50.000000,1.12,2.52,1.9
05/01/2022 07:02:50.000000,1.83,2.53,2.41
05/01/2022 07:04:50.000000,1.73,2.23,2.17
05/01/2022 07:06:51.000000,1.56,2.47,2.39
05/01/2022 07:08:50.000000,1.68,2.66,2.32
05/01/2022 07:10:51.000000,1.98,3.02,2.59
05/01/2022 07:12:51.000000,1.36,2.64,2.3
05/01/2022 07:14:51.000000,1.7,2.75,2.35
05/01/2022 07:16:51.000000,1.83,2.98,2.25
05/01/2022 07:18:51.000000,1.5,2.57,2.15
05/01/2022 07:20:51.000000,1.77,2.88,2.19
05/01/2022 07:22:51.000000,1.66,2.27,2.16
05/01/2022 07:24:51.000000,1.88,3.19,2.86
05/01/2022 07:26:51.000000,1.71,2.54,2.29
05/01/2022 07:28:51.000000,1.91,2.81,2.37
05/01/2022 07:30:51.000000,1.88,2.75,2.63
05/01/2022 07:34:51.000000,2.17,3.22,2.95
05/01/2022 07:36:51.000000,1.76,2.86,2.45
05/01/2022 07:38:51.000000,1.98,3.39,2.72
05/01/2022 07:40:51.000000,1.89,2.98,2.63
05/01/2022 07:42:51.000000,1.98,3.42,3.02
