InstrumentName, Melody-Catalpa B
StartTime, 2020-02-01 00:00:00
EndTime, 2020-02-29 23:59:59
Date,PM2.5
02/01/2020 00:01:16.319000,0.0
02/01/2020 00:03:16.353000,0.0
02/01/2020 00:05:16.668000,0.0
02/01/2020 00:07:16.683000,0.0
02/01/2020 00:09:16.697000,0.0
02/01/2020 00:11:16.622000,0.0
02/01/2020 00:13:16.528000,0.0
02/01/2020 00:15:16.499000,0.0
02/01/2020 00:17:20.693000,0.0
02/01/2020 00:19:16.292000,0.0
02/01/2020 00:21:16.707000,0.0
02/01/2020 00:23:16.618000,0.0
02/01/2020 00:25:16.310000,0.0
02/01/2020 00:27:16.675000,0.0
02/01/2020 00:29:16.523000,0.0
02/01/2020 00:31:16.607000,0.0
02/01/2020 00:33:16.747000,0.0
02/01/2020 00:35:16.506000,0.0
02/01/2020 00:37:16.616000,0.0
02/01/2020 00:39:16.746000,0.0
02/01/2020 00:41:16.681000,0.0
02/01/2020 00:43:16.750000,0.0
02/01/2020 00:45:16.735000,0.0
02/01/2020 00:47:17.045000,0.0
02/01/2020 00:49:16.622000,0.0
02/01/2020 00:51:16.299000,0.0
02/01/2020 00:53:16.554000,0.0
02/01/2020 00:55:16.299000,0.0
02/01/2020 00:57:16.338000,0.0
02/01/2020 00:59:16.719000,0.0
02/01/2020 01:01:16.623000,0.0
02/01/2020 01:03:16.619000,0.0
02/01/2020 01:05:16.720000,0.0
02/01/2020 01:07:16.275000,0.0
02/01/2020 01:09:16.520000,0.0
02/01/2020 01:13:16.279000,0.0
02/01/2020 01:15:16.298000,0.0
02/01/2020 01:17:16.541000,0.09
02/01/2020 01:19:16.715000,0.0
02/01/2020 01:21:16.681000,0.0
02/01/2020 01:23:16.671000,0.0
02/01/2020 01:25:16.296000,0.0
02/01/2020 01:27:16.692000,0.0
02/01/2020 01:29:16.531000,0.0
02/01/2020 01:33:16.674000,0.22
02/01/2020 01:35:16.305000,0.0
02/01/2020 01:37:16.553000,0.07
02/01/2020 01:39:16.717000,0.04
02/01/2020 01:41:16.738000,0.28
02/01/2020 01:43:16.653000,0.29
02/01/2020 01:45:16.496000,0.0
02/01/2020 01:47:17.016000,0.16
02/01/2020 01:49:16.612000,0.0
02/01/2020 01:51:16.521000,0.0
02/01/2020 01:53:16.628000,0.0
02/01/2020 01:55:16.619000,0.0
02/01/2020 01:57:16.661000,0.0
02/01/2020 02:03:16.545000,0.0
02/01/2020 02:05:16.635000,0.0
02/01/2020 02:07:16.728000,0.0
02/01/2020 02:09:16.609000,0.0
02/01/2020 02:11:16.780000,0.0
02/01/2020 02:13:16.311000,0.0
02/01/2020 02:15:16.662000,0.0
02/01/2020 02:17:16.620000,0.0
02/01/2020 02:19:16.692000,0.0
02/01/2020 02:21:16.566000,0.07
02/01/2020 02:23:16.734000,0.0
02/01/2020 02:25:16.749000,0.19
02/01/2020 02:27:16.281000,0.09
02/01/2020 02:29:16.307000,0.0
02/01/2020 02:31:16.282000,0.0
02/01/2020 02:33:16.744000,0.0
02/01/2020 02:35:16.529000,0.0
02/01/2020 02:37:16.497000,0.08
02/01/2020 02:39:16.297000,0.0
02/01/2020 02:41:16.624000,0.07
02/01/2020 02:43:16.295000,0.0
02/01/2020 02:45:17.155000,0.0
02/01/2020 02:47:17.161000,0.26
02/01/2020 02:49:16.606000,0.34
02/01/2020 02:51:16.776000,1.09
02/01/2020 02:53:16.336000,1.43
02/01/2020 02:55:16.616000,1.83
02/01/2020 02:57:16.630000,1.09
02/01/2020 02:59:16.522000,1.71
02/01/2020 03:01:16.531000,1.61
02/01/2020 03:03:16.316000,1.49
02/01/2020 03:05:16.323000,1.65
02/01/2020 03:07:16.527000,2.07
02/01/2020 03:09:16.286000,1.22
02/01/2020 03:11:16.300000,1.35
02/01/2020 03:13:16.539000,2.01
02/01/2020 03:15:16.733000,1.99
02/01/2020 03:17:16.516000,2.46
02/01/2020 03:19:16.298000,2.41
02/01/2020 03:21:16.524000,1.78
02/01/2020 03:23:16.345000,2.06
02/01/2020 03:25:16.536000,1.59
02/01/2020 03:27:16.512000,1.77
02/01/2020 03:29:16.763000,1.73
02/01/2020 03:31:16.731000,1.6
02/01/2020 03:33:16.885000,1.12
02/01/2020 03:35:16.320000,1.68
02/01/2020 03:37:16.783000,1.92
02/01/2020 03:39:16.730000,1.04
02/01/2020 03:41:16.545000,1.34
02/01/2020 03:43:16.707000,1.07
02/01/2020 03:45:16.670000,0.97
02/01/2020 03:47:16.790000,0.79
02/01/2020 03:49:16.336000,0.56
02/01/2020 03:51:16.624000,0.87
02/01/2020 03:53:16.608000,0.62
02/01/2020 03:55:16.316000,0.84
02/01/2020 03:57:16.273000,0.78
02/01/2020 03:59:16.316000,0.99
02/01/2020 04:01:16.722000,0.68
02/01/2020 04:03:16.295000,0.71
02/01/2020 04:05:16.624000,0.16
02/01/2020 04:07:16.548000,0.55
02/01/2020 04:09:16.305000,0.23
02/01/2020 04:11:16.545000,0.68
02/01/2020 04:13:16.538000,0.03
02/01/2020 04:15:16.281000,0.93
02/01/2020 04:19:16.672000,0.0
02/01/2020 04:21:16.751000,0.62
02/01/2020 04:23:16.280000,0.89
02/01/2020 04:25:16.631000,1.1
02/01/2020 04:27:16.603000,1.13
02/01/2020 04:29:16.283000,0.99
02/01/2020 04:31:16.297000,0.64
02/01/2020 04:33:16.634000,0.91
02/01/2020 04:35:16.302000,0.32
02/01/2020 04:37:16.784000,0.7
02/01/2020 04:39:16.641000,0.86
02/01/2020 04:41:16.747000,0.36
02/01/2020 04:43:16.695000,0.49
02/01/2020 04:45:16.541000,0.22
02/01/2020 04:47:16.933000,0.21
02/01/2020 04:49:16.783000,0.22
02/01/2020 04:51:16.734000,0.12
02/01/2020 04:53:16.510000,0.0
02/01/2020 04:55:16.688000,0.15
02/01/2020 04:57:16.541000,0.04
02/01/2020 04:59:16.600000,0.0
02/01/2020 05:01:16.501000,0.04
02/01/2020 05:03:16.536000,0.0
02/01/2020 05:05:16.611000,0.13
02/01/2020 05:07:16.519000,0.19
02/01/2020 05:09:16.314000,0.0
02/01/2020 05:11:16.618000,0.0
02/01/2020 05:13:16.595000,0.0
02/01/2020 05:15:16.278000,0.0
02/01/2020 05:17:16.663000,0.0
02/01/2020 05:19:16.754000,0.0
02/01/2020 05:21:16.498000,0.0
02/01/2020 05:23:16.650000,0.0
02/01/2020 05:25:16.329000,0.0
02/01/2020 05:27:16.687000,0.0
02/01/2020 05:29:16.653000,0.0
02/01/2020 05:31:16.668000,0.0
02/01/2020 05:33:16.626000,0.0
02/01/2020 05:35:16.529000,0.0
02/01/2020 05:37:16.649000,0.0
02/01/2020 05:39:16.632000,0.0
02/01/2020 05:41:16.724000,0.0
02/01/2020 05:43:16.689000,0.0
02/01/2020 05:45:16.346000,0.0
02/01/2020 05:47:16.736000,0.0
02/01/2020 05:49:16.290000,0.0
02/01/2020 05:51:16.303000,0.0
02/01/2020 05:53:16.267000,0.0
02/01/2020 05:57:16.610000,0.0
02/01/2020 05:59:16.766000,0.0
02/01/2020 06:01:16.674000,0.0
02/01/2020 06:03:16.734000,0.0
02/01/2020 06:05:16.285000,0.0
02/01/2020 06:07:16.619000,0.0
02/01/2020 06:09:16.445000,0.0
02/01/2020 06:11:16.501000,0.0
02/01/2020 06:13:16.640000,0.0
02/01/2020 06:15:16.674000,0.0
02/01/2020 06:17:16.606000,0.0
02/01/2020 06:19:16.668000,0.0
02/01/2020 06:21:16.731000,0.0
02/01/2020 06:23:16.553000,0.0
02/01/2020 06:25:16.640000,0.0
02/01/2020 06:27:16.696000,0.0
02/01/2020 06:29:16.612000,0.0
02/01/2020 06:31:16.290000,0.0
02/01/2020 06:33:16.735000,0.0
02/01/2020 06:35:16.739000,0.0
02/01/2020 06:37:16.735000,0.0
