InstrumentName, I-25 Globeville,
StartTime, 2020-02-01 00:00:00,
EndTime, 2020-02-29 23:59:59,
Date,Nitrogen dioxide,PM2.5 - Local Conditions
02/01/2020 00:00:00.000000,22.8,2.0275
02/01/2020 00:01:00.000000,36.65,3.780519
02/01/2020 00:02:00.000000,21.32,5.00274
02/01/2020 00:03:00.000000,23.58,5.567089
02/01/2020 00:04:00.000000,20.833333,4.0775
02/01/2020 00:05:00.000000,32.0,4.0
02/01/2020 00:06:00.000000,28.816667,4.3825
02/01/2020 00:07:00.000000,28.5,5.61
02/01/2020 00:08:00.000000,32.616667,5.21
02/01/2020 00:09:00.000000,32.3,5.265823
02/01/2020 00:10:00.000000,31.35,6.2175
02/01/2020 00:11:00.000000,31.0,4.323077
02/01/2020 00:12:00.000000,29.95,2.6025
02/01/2020 00:13:00.000000,28.65,4.0875
02/01/2020 00:14:00.000000,36.383333,6.98
02/01/2020 00:15:00.000000,26.1,7.7125
02/01/2020 00:16:00.000000,28.166667,7.0425
02/01/2020 00:17:00.000000,27.05,3.0175
02/01/2020 00:18:00.000000,27.2,2.3525
02/01/2020 00:19:00.000000,27.333333,4.6
02/01/2020 00:20:00.000000,29.75,4.349367
02/01/2020 00:21:00.000000,44.316667,4.610667
02/01/2020 00:22:00.000000,38.46,8.535
02/01/2020 00:23:00.000000,47.033333,8.64
02/01/2020 00:24:00.000000,42.1,9.245
02/01/2020 00:25:00.000000,44.08,13.6425
02/01/2020 00:26:00.000000,39.166667,6.7875
02/01/2020 00:27:00.000000,31.566667,6.119481
02/01/2020 00:28:00.000000,28.933333,5.7175
02/01/2020 00:29:00.000000,38.216667,8.5575
02/01/2020 00:30:00.000000,42.65,12.6725
02/01/2020 00:31:00.000000,43.533333,12.77
02/01/2020 00:32:00.000000,43.516667,6.69
02/01/2020 00:33:00.000000,44.366667,5.925
02/01/2020 00:34:00.000000,54.033333,11.7975
02/01/2020 00:35:00.000000,48.116667,7.7
02/01/2020 00:36:00.000000,49.033333,5.8
02/01/2020 00:37:00.000000,48.533333,3.69
02/01/2020 00:38:00.000000,47.883333,6.2
02/01/2020 00:39:00.000000,47.483333,3.478947
02/01/2020 00:40:00.000000,47.8,5.451899
02/01/2020 00:41:00.000000,48.0,7.415
02/01/2020 00:42:00.000000,47.7,4.875949
02/01/2020 00:43:00.000000,47.916667,5.5525
02/01/2020 00:44:00.000000,112.383333,12.74
02/01/2020 00:45:00.000000,49.633333,7.41
02/01/2020 00:46:00.000000,51.333333,5.309091
02/01/2020 00:47:00.000000,44.4,9.8725
02/01/2020 00:48:00.000000,48.3,7.8825
02/01/2020 00:49:00.000000,51.96,8.2825
02/01/2020 00:50:00.000000,42.016667,14.62987
02/01/2020 00:51:00.000000,47.45,9.8925
02/01/2020 00:52:00.000000,47.6,7.617722
02/01/2020 00:53:00.000000,50.86,7.2475
02/01/2020 00:54:00.000000,50.983333,8.865
02/01/2020 00:55:00.000000,58.8,10.7575
02/01/2020 00:56:00.000000,53.45,8.996203
02/01/2020 00:57:00.000000,55.166667,11.225
02/01/2020 00:58:00.000000,55.466667,8.392208
02/01/2020 00:59:00.000000,55.066667,6.51
02/01/2020 01:00:00.000000,53.9,7.01
02/01/2020 01:01:00.000000,52.516667,10.210256
02/01/2020 01:02:00.000000,51.1,10.654545
02/01/2020 01:03:00.000000,50.383333,6.81
02/01/2020 01:04:00.000000,48.883333,8.1425
02/01/2020 01:05:00.000000,49.183333,12.6075
02/01/2020 01:06:00.000000,46.883333,9.707595
02/01/2020 01:07:00.000000,50.083333,12.331579
02/01/2020 01:08:00.000000,46.25,7.3525
02/01/2020 01:09:00.000000,44.283333,6.5225
02/01/2020 01:10:00.000000,45.05,6.87
02/01/2020 01:11:00.000000,46.066667,7.89
02/01/2020 01:12:00.000000,46.783333,7.615
02/01/2020 01:13:00.000000,47.833333,6.2525
02/01/2020 01:14:00.000000,48.466667,7.7575
02/01/2020 01:15:00.000000,48.75,5.479747
02/01/2020 01:16:00.000000,48.466667,6.14
02/01/2020 01:17:00.000000,48.433333,5.082278
02/01/2020 01:18:00.000000,46.8,5.572
02/01/2020 01:19:00.000000,46.4,5.8875
02/01/2020 01:20:00.000000,53.4,8.144304
02/01/2020 01:21:00.000000,41.916667,9.721519
02/01/2020 01:22:00.000000,42.92,17.555
02/01/2020 01:23:00.000000,44.616667,7.1775
02/01/2020 01:24:00.000000,44.366667,6.6775
02/01/2020 01:25:00.000000,46.283333,13.065
02/01/2020 01:26:00.000000,44.716667,3.795
02/01/2020 01:27:00.000000,47.85,5.865823
02/01/2020 01:28:00.000000,45.833333,6.705
02/01/2020 01:29:00.000000,46.566667,4.865
02/01/2020 01:30:00.000000,44.566667,5.2775
02/01/2020 01:31:00.000000,46.633333,9.4025
02/01/2020 01:32:00.000000,45.883333,14.6175
02/01/2020 01:33:00.000000,54.983333,18.26962
02/01/2020 01:34:00.000000,49.6,13.0425
02/01/2020 01:35:00.000000,47.833333,12.567089
02/01/2020 01:36:00.000000,46.2,19.925
02/01/2020 01:37:00.000000,55.583333,9.5375
02/01/2020 01:38:00.000000,47.433333,12.675
02/01/2020 01:39:00.000000,51.0,9.2725
02/01/2020 01:40:00.000000,50.7,10.6975
02/01/2020 01:41:00.000000,53.766667,10.357895
02/01/2020 01:42:00.000000,59.05,10.8225
02/01/2020 01:43:00.000000,57.533333,8.9025
02/01/2020 01:44:00.000000,54.616667,11.7775
02/01/2020 01:45:00.000000,52.083333,8.915
02/01/2020 01:46:00.000000,50.733333,10.135
02/01/2020 01:47:00.000000,51.05,10.4425
02/01/2020 01:48:00.000000,53.083333,10.5525
02/01/2020 01:49:00.000000,52.766667,13.005063
02/01/2020 01:50:00.000000,52.616667,12.5075
02/01/2020 01:51:00.000000,54.4,8.4225
02/01/2020 01:52:00.000000,58.316667,9.4675
02/01/2020 01:53:00.000000,60.85,12.2825
02/01/2020 01:54:00.000000,52.883333,11.265
02/01/2020 01:55:00.000000,50.1,12.2575
02/01/2020 01:56:00.000000,50.75,7.3875
02/01/2020 01:57:00.000000,56.733333,9.7175
02/01/2020 01:58:00.000000,54.2,9.3675
02/01/2020 01:59:00.000000,60.783333,11.633333
02/01/2020 02:00:00.000000,63.45,8.092308
02/01/2020 02:01:00.000000,68.183333,9.061538
02/01/2020 02:02:00.000000,60.266667,8.137662
02/01/2020 02:03:00.000000,51.05,9.405
02/01/2020 02:04:00.000000,57.95,7.8575
02/01/2020 02:05:00.000000,55.366667,7.815
02/01/2020 02:06:00.000000,54.45,6.3625
02/01/2020 02:07:00.000000,53.033333,8.407595
02/01/2020 02:08:00.000000,46.116667,8.08
02/01/2020 02:09:00.000000,49.35,5.7125
02/01/2020 02:10:00.000000,44.62,6.1
02/01/2020 02:11:00.000000,41.583333,6.4825
02/01/2020 02:12:00.000000,43.016667,7.26
02/01/2020 02:13:00.000000,38.766667,5.22
02/01/2020 02:14:00.000000,28.45,4.6
02/01/2020 02:15:00.000000,27.666667,4.1725
02/01/2020 02:16:00.000000,32.1,3.06
02/01/2020 02:17:00.000000,35.683333,4.123377
02/01/2020 02:18:00.000000,29.416667,4.0175
02/01/2020 02:19:00.000000,29.233333,5.6425
02/01/2020 02:20:00.000000,29.55,5.19
02/01/2020 02:21:00.000000,29.733333,5.095
02/01/2020 02:22:00.000000,30.266667,3.4975
02/01/2020 02:23:00.000000,30.566667,3.16
02/01/2020 02:24:00.000000,31.666667,4.5125
02/01/2020 02:25:00.000000,31.883333,4.5625
02/01/2020 02:26:00.000000,35.15,3.146154
02/01/2020 02:27:00.000000,43.65,3.335
02/01/2020 02:28:00.000000,29.366667,6.54
02/01/2020 02:29:00.000000,31.883333,5.03
02/01/2020 02:30:00.000000,33.933333,4.3925
02/01/2020 02:31:00.000000,32.8,5.1525
