InstrumentName, I-25 Glo Collo (CS4),,,,,,,,,,,,,,,,,,
StartTime, 2018-10-01 00:00:00,,,,,,,,,,,,,,,,,,
EndTime, 2018-10-31 23:59:59,,,,,,,,,,,,,,,,,,
Date,Latitude,Longitude,PM10,PM1_0,RPM10,RPM102,RPM1_0,RPM1_02,RPM2_5,RPM2_52,Uncertainty,flag1,flag3,flag4,flag5,humidity,pm25_r,sig,tempf
10/01/2018 00:00:04.900000,39.779416,-104.989394,10.07,6.88,9.32,10.83,6.1,7.67,9.1,10.25,1341.0,0.0,0.0,0.0,0.0,73.2,9.68,28.0,61.16
10/01/2018 00:01:08.643333,39.779416,-104.989394,8.9,6.18,9.35,8.45,5.95,6.4,8.85,8.1,1341.0,0.0,0.0,0.0,0.0,73.5,8.48,31.0,60.98
10/01/2018 00:02:03.850000,39.779416,-104.989394,9.23,7.09,9.08,9.38,6.57,7.62,9.08,9.38,1341.0,0.0,0.0,0.0,0.0,73.5,9.23,31.0,61.16
10/01/2018 00:03:03.053333,39.779416,-104.989394,9.29,6.4,8.6,9.98,5.92,6.88,8.52,9.53,1341.0,0.0,0.0,0.0,0.0,73.3,9.02,31.0,61.16
10/01/2018 00:04:04.160000,39.779416,-104.989394,10.24,6.92,10.53,9.95,6.75,7.08,9.67,9.2,1341.0,0.0,0.0,0.0,0.0,73.0,9.43,29.0,61.34
10/01/2018 00:05:04.650000,39.779416,-104.989394,8.38,5.99,7.35,9.42,5.3,6.68,7.35,8.45,1341.0,0.0,0.0,0.0,0.0,72.7,7.9,28.0,61.34
10/01/2018 00:06:04.136666,39.779416,-104.989394,7.01,4.62,7.07,6.95,3.97,5.27,5.88,6.48,1341.0,0.0,0.0,0.0,0.0,72.6,6.18,30.0,61.52
10/01/2018 00:07:06.756666,39.779416,-104.989394,7.47,5.05,6.68,8.25,4.4,5.7,5.85,7.7,1341.0,0.0,0.0,0.0,0.0,72.6,6.77,28.0,61.52
10/01/2018 00:08:05.796666,39.779416,-104.989394,7.07,5.04,6.68,7.45,4.73,5.35,6.43,6.65,1341.0,0.0,0.0,0.0,0.0,72.6,6.54,28.0,61.52
10/01/2018 00:09:05.356666,39.779416,-104.989394,7.99,4.88,8.62,7.37,4.38,5.38,6.02,7.12,1341.0,0.0,0.0,0.0,0.0,72.7,6.57,29.0,61.52
10/01/2018 00:10:06.106666,39.779416,-104.989394,7.57,4.89,6.75,8.4,4.43,5.35,6.75,6.92,1341.0,0.0,0.0,0.0,0.0,72.9,6.83,28.0,61.34
10/01/2018 00:11:05.520000,39.779416,-104.989394,8.47,5.43,6.75,10.18,4.62,6.25,6.45,8.77,1341.0,0.0,0.0,0.0,0.0,73.2,7.61,27.0,61.34
10/01/2018 00:12:05.150000,39.779416,-104.989394,10.26,6.12,10.1,10.42,5.67,6.57,8.37,9.75,1341.0,0.0,0.0,0.0,0.0,73.6,9.06,28.0,60.98
10/01/2018 00:13:05.250000,39.779416,-104.989394,9.93,6.3,9.22,10.65,5.58,7.02,8.67,9.8,1341.0,0.0,0.0,0.0,0.0,74.1,9.23,27.0,60.98
10/01/2018 00:14:05.856666,39.779416,-104.989394,10.45,7.52,10.45,10.45,7.05,7.98,10.45,10.05,1341.0,0.0,0.0,0.0,0.0,74.4,10.25,26.0,60.62
10/01/2018 00:15:05.460000,39.779416,-104.989394,10.34,7.21,9.22,11.47,6.92,7.5,9.22,10.83,1341.0,0.0,0.0,0.0,0.0,74.8,10.02,26.0,60.44
10/01/2018 00:16:05.843333,39.779416,-104.989394,10.69,7.07,10.52,10.87,6.88,7.25,9.07,10.25,1341.0,0.0,0.0,0.0,0.0,75.0,9.66,29.0,60.44
10/01/2018 00:17:06.303333,39.779416,-104.989394,6.99,4.71,6.68,7.3,4.02,5.4,6.03,6.78,1341.0,0.0,0.0,0.0,0.0,75.2,6.41,30.0,60.44
10/01/2018 00:18:08.506666,39.779416,-104.989394,6.83,4.2,6.47,7.2,3.6,4.8,6.03,6.5,1341.0,0.0,0.0,0.0,0.0,75.1,6.27,29.0,60.44
10/01/2018 00:19:05.370000,39.779416,-104.989394,6.23,3.69,7.02,5.45,3.85,3.53,5.88,5.18,1341.0,0.0,0.0,0.0,0.0,75.0,5.53,29.0,60.44
10/01/2018 00:20:04.933333,39.779416,-104.989394,5.82,3.8,5.67,5.97,3.68,3.92,4.98,5.57,1341.0,0.0,0.0,0.0,0.0,75.0,5.27,29.0,60.44
10/01/2018 00:21:05.420000,39.779416,-104.989394,5.92,4.29,5.52,6.32,3.97,4.62,4.92,6.03,1341.0,0.0,0.0,0.0,0.0,75.1,5.47,31.0,60.26
10/01/2018 00:22:06.036666,39.779416,-104.989394,8.41,5.27,8.05,8.77,4.93,5.6,6.68,8.0,1341.0,0.0,0.0,0.0,0.0,75.2,7.34,27.0,60.44
10/01/2018 00:23:05.586666,39.779416,-104.989394,6.37,4.45,5.65,7.08,3.8,5.1,5.18,6.83,1341.0,0.0,0.0,0.0,0.0,75.1,6.01,31.0,60.26
10/01/2018 00:24:21.353333,39.779416,-104.989394,6.34,4.09,6.35,6.33,3.37,4.82,5.55,6.33,1341.0,0.0,0.0,0.0,0.0,75.2,5.94,31.0,60.26
10/01/2018 00:25:05.533333,39.779416,-104.989394,6.44,4.27,5.83,7.05,3.78,4.75,5.63,6.23,1341.0,0.0,0.0,0.0,0.0,75.5,5.93,31.0,60.26
10/01/2018 00:26:05.490000,39.779416,-104.989394,6.17,4.25,5.33,7.0,3.73,4.77,4.78,5.82,1341.0,0.0,0.0,0.0,0.0,75.7,5.3,29.0,60.26
10/01/2018 00:27:05.653333,39.779416,-104.989394,7.01,4.33,6.63,7.38,4.08,4.58,6.05,6.67,1341.0,0.0,0.0,0.0,0.0,75.7,6.36,28.0,60.08
10/01/2018 00:28:05.143333,39.779416,-104.989394,6.75,4.53,7.5,6.0,4.45,4.62,6.45,6.0,1341.0,0.0,0.0,0.0,0.0,76.3,6.22,29.0,60.08
10/01/2018 00:29:04.600000,39.779416,-104.989394,6.85,4.87,6.93,6.77,4.73,5.02,6.27,6.43,1341.0,0.0,0.0,0.0,0.0,76.3,6.35,29.0,59.9
10/01/2018 00:30:05.346666,39.779416,-104.989394,7.69,5.23,7.4,7.98,4.23,6.23,6.25,7.68,1341.0,0.0,0.0,0.0,0.0,76.7,6.97,29.0,59.9
10/01/2018 00:31:05.780000,39.786247,-104.982047,7.32,5.08,7.88,6.75,4.85,5.32,7.03,6.73,1099.0,0.0,0.0,0.0,0.0,76.9,6.88,29.0,59.72
10/01/2018 00:32:05.920000,39.786247,-104.982047,8.4,5.17,8.03,8.77,4.83,5.5,7.93,7.62,1099.0,0.0,0.0,0.0,0.0,77.3,7.78,29.0,59.72
10/01/2018 00:33:04.763333,39.786247,-104.982047,6.89,4.68,6.07,7.72,3.8,5.55,5.83,7.28,1099.0,0.0,0.0,0.0,0.0,77.8,6.56,29.0,59.54
10/01/2018 00:34:05.833333,39.786247,-104.982047,6.64,4.62,6.5,6.78,3.97,5.28,5.9,6.52,1099.0,0.0,0.0,0.0,0.0,78.4,6.21,30.0,59.54
10/01/2018 00:35:05.650000,39.786247,-104.982047,6.46,4.52,5.88,7.03,3.6,5.45,5.45,6.95,1099.0,0.0,0.0,0.0,0.0,78.6,6.2,28.0,59.18
10/01/2018 00:36:05.260000,39.786247,-104.982047,6.82,4.1,6.43,7.2,3.08,5.12,6.23,6.68,1099.0,0.0,0.0,0.0,0.0,78.8,6.46,27.0,59.18
10/01/2018 00:37:04.973333,39.786247,-104.982047,6.26,4.32,5.48,7.03,3.65,4.98,5.25,6.95,1099.0,0.0,0.0,0.0,0.0,78.8,6.1,30.0,59.18
10/01/2018 00:38:12.900000,39.786247,-104.982047,6.79,3.83,7.85,5.73,3.43,4.23,6.37,5.73,1099.0,0.0,0.0,0.0,0.0,78.7,6.05,31.0,59.18
10/01/2018 00:39:04.930000,39.786247,-104.982047,6.57,4.07,7.02,6.12,3.82,4.33,5.47,5.75,1099.0,0.0,0.0,0.0,0.0,78.9,5.61,31.0,59.18
10/01/2018 00:40:04.486666,39.786247,-104.982047,6.62,4.43,6.28,6.97,4.28,4.58,5.62,6.1,1099.0,0.0,0.0,0.0,0.0,79.1,5.86,30.0,59.0
10/01/2018 00:41:04.756666,39.786247,-104.982047,6.43,4.49,6.48,6.38,4.48,4.5,6.48,6.38,1099.0,0.0,0.0,0.0,0.0,78.9,6.43,31.0,59.0
10/01/2018 00:42:04.446666,39.786247,-104.982047,6.21,3.76,5.77,6.65,3.12,4.4,5.42,6.3,1099.0,0.0,0.0,0.0,0.0,79.2,5.86,31.0,58.82
10/01/2018 00:43:14.076666,39.786247,-104.982047,7.58,5.36,7.07,8.1,5.25,5.47,7.07,7.3,1099.0,0.0,0.0,0.0,0.0,79.5,7.18,31.0,58.82
10/01/2018 00:44:04.626666,39.786247,-104.982047,7.07,5.02,7.1,7.03,4.8,5.23,6.8,7.02,1099.0,0.0,0.0,0.0,0.0,79.9,6.91,31.0,58.82
10/01/2018 00:45:04.136666,39.786247,-104.982047,7.11,4.07,7.13,7.08,3.83,4.3,6.95,6.23,1099.0,0.0,0.0,0.0,0.0,80.0,6.59,31.0,58.82
10/01/2018 00:46:04.536666,39.786247,-104.982047,7.76,5.01,7.47,8.05,5.15,4.87,7.27,7.05,1099.0,0.0,0.0,0.0,0.0,80.4,7.16,31.0,58.64
10/01/2018 00:47:04.146666,39.786247,-104.982047,6.87,4.72,7.35,6.38,4.97,4.47,6.22,6.17,1099.0,0.0,0.0,0.0,0.0,80.6,6.19,31.0,58.46
10/01/2018 00:48:04.650000,39.786247,-104.982047,8.05,5.23,7.15,8.95,4.55,5.9,7.03,8.22,1099.0,0.0,0.0,0.0,0.0,81.1,7.62,31.0,58.46
10/01/2018 00:49:04.273333,39.786247,-104.982047,6.9,4.86,6.28,7.52,4.37,5.35,5.92,7.22,1099.0,0.0,0.0,0.0,0.0,81.5,6.57,31.0,58.28
10/01/2018 00:50:13.696666,39.786247,-104.982047,6.69,4.7,6.42,6.97,4.7,4.7,6.4,6.5,1099.0,0.0,0.0,0.0,0.0,81.8,6.45,31.0,58.1
10/01/2018 00:51:04.666666,39.786247,-104.982047,7.42,4.82,6.7,8.13,4.07,5.58,5.88,7.42,1099.0,0.0,0.0,0.0,0.0,82.1,6.65,27.0,58.1
10/01/2018 00:52:04.556666,39.786247,-104.982047,7.39,4.64,6.75,8.03,3.87,5.42,5.62,7.73,1099.0,0.0,0.0,0.0,0.0,82.3,6.68,28.0,58.1
10/01/2018 00:53:04.296666,39.786247,-104.982047,6.8,4.76,6.6,7.0,4.13,5.38,5.95,6.9,1099.0,0.0,0.0,0.0,0.0,82.6,6.43,31.0,57.92
10/01/2018 00:54:04.803333,39.786247,-104.982047,7.37,4.71,7.53,7.2,4.17,5.25,6.6,6.85,1099.0,0.0,0.0,0.0,0.0,82.9,6.72,31.0,57.92
10/01/2018 00:55:04.333333,39.786247,-104.982047,6.48,4.54,6.13,6.83,4.0,5.08,5.75,5.98,1099.0,0.0,0.0,0.0,0.0,83.1,5.87,29.0,57.74
10/01/2018 00:56:05.566666,39.786247,-104.982047,6.58,4.36,6.6,6.57,4.35,4.37,6.0,5.88,1099.0,0.0,0.0,0.0,0.0,83.3,5.94,29.0,57.56
10/01/2018 00:57:04.503333,39.786247,-104.982047,8.24,5.57,7.85,8.63,5.58,5.55,7.38,7.75,1099.0,0.0,0.0,0.0,0.0,83.6,7.57,29.0,57.56
10/01/2018 00:58:05.110000,39.786247,-104.982047,7.84,5.58,7.03,8.65,4.77,6.4,6.98,8.65,1099.0,0.0,0.0,0.0,0.0,83.8,7.82,27.0,57.56
10/01/2018 00:59:04.800000,39.786247,-104.982047,8.27,4.92,6.62,9.93,4.0,5.83,6.33,8.12,1099.0,0.0,0.0,0.0,0.0,84.0,7.23,31.0,57.56
10/01/2018 01:00:05.223333,39.786247,-104.982047,7.22,5.22,6.42,8.03,4.53,5.92,6.42,7.42,1099.0,0.0,0.0,0.0,0.0,84.2,6.92,31.0,57.38
10/01/2018 01:01:07.690000,39.786247,-104.982047,8.21,4.92,7.3,9.12,3.85,5.98,6.05,8.57,1099.0,0.0,0.0,0.0,0.0,84.3,7.31,31.0,57.38
10/01/2018 01:02:04.640000,39.786247,-104.982047,8.24,5.3,8.07,8.42,4.55,6.05,7.47,8.22,1099.0,0.0,0.0,0.0,0.0,84.4,7.84,30.0,57.38
10/01/2018 01:03:05.036666,39.786247,-104.982047,9.14,5.82,8.8,9.48,4.97,6.67,7.37,8.8,1099.0,0.0,0.0,0.0,0.0,84.6,8.08,30.0,57.38
10/01/2018 01:04:05.716666,39.786247,-104.982047,9.19,6.26,8.15,10.23,5.42,7.1,7.38,10.18,1099.0,0.0,0.0,0.0,0.0,84.9,8.78,30.0,57.2
10/01/2018 01:05:06.286666,39.786247,-104.982047,10.48,6.93,9.75,11.2,6.43,7.43,8.97,9.93,1099.0,0.0,0.0,0.0,0.0,85.3,9.45,31.0,57.2
10/01/2018 01:06:05.736666,39.786247,-104.982047,10.8,7.11,10.37,11.23,6.65,7.57,9.8,10.3,1099.0,0.0,0.0,0.0,0.0,85.6,10.05,31.0,57.02
10/01/2018 01:07:05.500000,39.786247,-104.982047,10.27,6.84,10.03,10.5,5.8,7.88,8.28,10.25,1099.0,0.0,0.0,0.0,0.0,86.0,9.27,29.0,56.84
10/01/2018 01:08:05.963333,39.786247,-104.982047,9.26,5.97,9.12,9.4,5.97,5.98,8.87,8.7,1099.0,0.0,0.0,0.0,0.0,86.3,8.78,30.0,56.66
10/01/2018 01:09:05.410000,39.786247,-104.982047,8.42,5.5,7.9,8.93,4.6,6.4,7.1,8.47,1099.0,0.0,0.0,0.0,0.0,86.6,7.78,31.0,56.66
10/01/2018 01:10:05.720000,39.786247,-104.982047,9.38,5.96,7.83,10.93,5.23,6.68,7.83,10.05,1099.0,0.0,0.0,0.0,0.0,86.7,8.94,31.0,56.48
