"","date","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature"
"1","2021-08-31 17:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,5.83,63.3,40.3,47.6,94.1
"2","2021-08-31 17:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,5.83,63.3,40.3,47.6,94.1
"3","2021-08-31 17:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,5.83,63.3,40.3,47.6,94.1
"4","2021-08-31 17:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,5.83,63.3,40.3,47.6,94.1
"5","2021-08-31 17:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,5.83,63.3,40.3,47.6,94.1
"6","2021-08-31 18:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,7.74,63.2,40.2,47.3,88.7
"7","2021-08-31 18:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,7.74,63.2,40.2,47.3,88.7
"8","2021-08-31 18:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,7.74,63.2,40.2,47.3,88.7
"9","2021-08-31 18:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,7.74,63.2,40.2,47.3,88.7
"10","2021-08-31 18:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,7.74,63.2,40.2,47.3,88.7
"11","2021-08-31 19:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,9.82,60.6,38.6,45.3,86.4
"12","2021-08-31 19:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,9.82,60.6,38.6,45.3,86.4
"13","2021-08-31 19:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,9.82,60.6,38.6,45.3,86.4
"14","2021-08-31 19:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,9.82,60.6,38.6,45.3,86.4
"15","2021-08-31 19:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,9.82,60.6,38.6,45.3,86.4
"16","2021-08-31 20:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,12.3,59.7,38,44.7,85.6
"17","2021-08-31 20:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,12.3,59.7,38,44.7,85.6
"18","2021-08-31 20:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,12.3,59.7,38,44.7,85.6
"19","2021-08-31 20:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,12.3,59.7,38,44.7,85.6
"20","2021-08-31 20:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,12.3,59.7,38,44.7,85.6
"21","2021-08-31 21:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,15.2,44.2,29.4,34.5,83.2
"22","2021-08-31 21:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,15.2,44.2,29.4,34.5,83.2
"23","2021-08-31 21:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,15.2,44.2,29.4,34.5,83.2
"24","2021-08-31 21:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,15.2,44.2,29.4,34.5,83.2
"25","2021-08-31 21:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,15.2,44.2,29.4,34.5,83.2
"26","2021-08-31 22:00:00","MLK HS (CS32)","Lunar",39.78161,-104.76074,2021-08-31,2021-08-31,0,0,18.6,30.3,20.5,25.1,79.9
